type,question,correct,wrong1,wrong2,image
Cubes,How many cubes in layer y 1?,5,7,4,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer y 2?,8,11,10,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer y 3?,10,13,9,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer y 4?,11,8,12,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer z 1?,14,11,13,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer z 2?,11,8,13,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in layer z 3?,9,8,7,cubes_4_4_3_0112_0133_2333_3333.png
Cubes,How many cubes in total?,22,18,17,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many visible cubes?,14,13,11,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many non visible cubes?,8,11,7,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer x 1?,3,2,4,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer x 2?,4,3,6,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer x 3?,7,6,4,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer x 4?,8,11,5,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer y 1?,0,1,2,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer y 2?,3,1,2,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer y 3?,7,4,9,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer y 4?,12,9,10,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer z 1?,9,8,12,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer z 2?,7,4,9,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in layer z 3?,6,5,4,cubes_4_4_3_0003_0013_0133_0233.png
Cubes,How many cubes in total?,28,31,32,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many visible cubes?,18,17,20,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many non visible cubes?,10,8,7,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer x 1?,3,4,5,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer x 2?,4,5,3,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer x 3?,10,12,8,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer x 4?,11,12,13,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer y 1?,3,5,1,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer y 2?,6,8,7,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer y 3?,8,5,6,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer y 4?,11,10,14,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer z 1?,12,15,14,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer z 2?,9,7,8,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in layer z 3?,7,4,6,cubes_4_4_3_0012_0013_1333_2333.png
Cubes,How many cubes in total?,25,29,28,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many visible cubes?,16,13,15,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many non visible cubes?,9,12,11,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer x 1?,3,4,2,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer x 2?,4,5,2,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer x 3?,8,11,10,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer x 4?,10,7,8,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer y 1?,3,5,4,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer y 2?,4,3,5,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer y 3?,6,4,5,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer y 4?,12,11,9,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer z 1?,11,14,12,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer z 2?,9,6,11,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in layer z 3?,5,3,4,cubes_4_4_3_0003_0013_1223_2233.png
Cubes,How many cubes in total?,27,32,25,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many visible cubes?,16,20,19,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many non visible cubes?,11,8,9,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer x 1?,4,2,5,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer x 2?,6,8,5,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer x 3?,8,5,7,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer x 4?,9,12,10,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer y 1?,0,1,2,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer y 2?,6,8,5,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer y 3?,9,8,7,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer y 4?,12,14,11,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer z 1?,11,12,14,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer z 2?,9,7,10,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in layer z 3?,7,6,5,cubes_4_4_3_0013_0123_0233_0333.png
Cubes,How many cubes in total?,36,30,39,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many visible cubes?,21,22,26,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many non visible cubes?,15,17,12,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer x 1?,4,3,2,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer x 2?,9,6,10,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer x 3?,11,8,10,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer x 4?,12,11,15,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer y 1?,7,4,6,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer y 2?,8,9,6,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer y 3?,10,13,11,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer y 4?,11,14,9,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer z 1?,14,10,18,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer z 2?,14,13,16,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in layer z 3?,8,11,7,cubes_4_4_3_0022_2223_2333_3333.png
Cubes,How many cubes in total?,30,33,31,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many visible cubes?,17,15,19,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many non visible cubes?,13,10,17,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer x 1?,3,4,5,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer x 2?,7,8,6,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer x 3?,10,7,8,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer x 4?,10,11,13,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer y 1?,2,3,4,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer y 2?,7,5,8,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer y 3?,10,13,12,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer y 4?,11,14,12,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer z 1?,13,11,17,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer z 2?,9,8,6,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in layer z 3?,8,10,5,cubes_4_4_3_0012_0133_1333_1333.png
Cubes,How many cubes in total?,35,40,30,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many visible cubes?,19,22,23,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many non visible cubes?,16,18,12,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer x 1?,5,6,4,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer x 2?,8,10,7,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer x 3?,11,9,10,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer x 4?,11,9,13,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer y 1?,5,7,4,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer y 2?,9,7,6,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer y 3?,9,6,12,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer y 4?,12,11,15,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer z 1?,15,12,19,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer z 2?,12,10,9,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in layer z 3?,8,5,10,cubes_4_4_3_0113_1223_2333_2333.png
Cubes,How many cubes in total?,21,24,23,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many visible cubes?,12,9,14,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many non visible cubes?,9,11,8,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer x 1?,2,4,3,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer x 2?,4,3,6,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer x 3?,6,4,8,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer x 4?,9,12,6,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer y 1?,1,3,0,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer y 2?,3,5,2,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer y 3?,6,7,8,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer y 4?,11,10,8,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer z 1?,10,11,7,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer z 2?,7,6,5,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in layer z 3?,4,5,3,cubes_4_4_3_0002_0013_0123_1233.png
Cubes,How many cubes in total?,35,38,41,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many visible cubes?,21,26,25,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many non visible cubes?,14,12,10,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer x 1?,4,6,3,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer x 2?,7,6,5,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer x 3?,12,14,13,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer x 4?,12,14,13,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer y 1?,7,10,9,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer y 2?,7,10,8,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer y 3?,9,7,8,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer y 4?,12,13,11,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer z 1?,14,11,18,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer z 2?,11,10,12,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in layer z 3?,10,7,9,cubes_4_4_3_0013_1123_3333_3333.png
Cubes,How many cubes in total?,33,38,28,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many visible cubes?,22,19,23,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many non visible cubes?,11,12,8,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer x 1?,6,8,7,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer x 2?,7,9,10,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer x 3?,8,6,5,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer x 4?,12,11,15,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer y 1?,4,3,2,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer y 2?,6,7,5,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer y 3?,11,13,8,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer y 4?,12,10,15,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer z 1?,14,16,15,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer z 2?,10,13,11,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in layer z 3?,9,6,7,cubes_4_4_3_0123_0133_1133_3333.png
Cubes,How many cubes in total?,30,31,25,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many visible cubes?,17,18,15,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many non visible cubes?,13,14,9,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer x 1?,3,1,2,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer x 2?,8,9,10,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer x 3?,9,11,7,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer x 4?,10,13,11,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer y 1?,2,4,1,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer y 2?,7,5,4,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer y 3?,10,7,8,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer y 4?,11,8,10,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer z 1?,13,11,10,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer z 2?,10,8,12,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in layer z 3?,7,10,6,cubes_4_4_3_0012_0233_1233_1333.png
Cubes,How many cubes in total?,18,14,21,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many visible cubes?,14,12,13,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many non visible cubes?,4,6,2,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer x 1?,2,0,4,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer x 2?,3,1,5,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer x 3?,4,3,2,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer x 4?,9,12,10,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer y 1?,1,3,0,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer y 2?,2,1,3,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer y 3?,4,5,3,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer y 4?,11,10,8,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer z 1?,8,10,7,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer z 2?,6,5,4,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in layer z 3?,4,2,5,cubes_4_4_3_0002_0003_0013_1233.png
Cubes,How many cubes in total?,32,30,37,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many visible cubes?,19,15,18,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many non visible cubes?,13,12,15,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer x 1?,5,3,4,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer x 2?,6,4,8,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer x 3?,9,10,12,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer x 4?,12,14,9,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer y 1?,5,7,6,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer y 2?,6,4,7,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer y 3?,9,12,8,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer y 4?,12,11,15,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer z 1?,13,15,12,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer z 2?,12,15,10,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in layer z 3?,7,4,9,cubes_4_4_3_0023_0123_2223_3333.png
Cubes,How many cubes in total?,27,23,26,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many visible cubes?,16,13,19,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many non visible cubes?,11,10,8,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer x 1?,5,7,6,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer x 2?,5,4,6,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer x 3?,8,9,5,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer x 4?,9,7,8,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer y 1?,1,0,3,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer y 2?,4,5,6,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer y 3?,10,12,13,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer y 4?,12,15,14,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer z 1?,11,8,12,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer z 2?,10,11,9,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in layer z 3?,6,8,7,cubes_4_4_3_0023_0023_0233_1233.png
Cubes,How many cubes in total?,31,27,26,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many visible cubes?,19,20,17,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many non visible cubes?,12,9,14,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer x 1?,5,4,6,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer x 2?,6,8,5,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer x 3?,9,6,10,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer x 4?,11,10,12,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer y 1?,3,4,5,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer y 2?,5,4,6,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer y 3?,11,13,9,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer y 4?,12,15,9,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer z 1?,12,13,11,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer z 2?,11,8,12,cubes_4_4_3_0023_0033_1233_2333.png
Cubes,How many cubes in layer z 3?,8,9,11,cubes_4_4_3_0023_0033_1233_2333.png
