type,question,correct,wrong1,wrong2,image
Figures,How many green figures?,8,10,7,figures_6_4_387026_076366_237345_244418.png
Figures,How many blue figures?,6,4,8,figures_6_4_387026_076366_237345_244418.png
Figures,How many red triangles?,2,1,3,figures_6_4_387026_076366_237345_244418.png
Figures,How many green triangles?,1,2,0,figures_6_4_387026_076366_237345_244418.png
Figures,How many blue triangles?,3,5,4,figures_6_4_387026_076366_237345_244418.png
Figures,How many red squares?,4,5,3,figures_6_4_387026_076366_237345_244418.png
Figures,How many green squares?,4,5,6,figures_6_4_387026_076366_237345_244418.png
Figures,How many blue squares?,1,3,2,figures_6_4_387026_076366_237345_244418.png
Figures,How many red circles?,4,6,2,figures_6_4_387026_076366_237345_244418.png
Figures,How many green circles?,3,1,4,figures_6_4_387026_076366_237345_244418.png
Figures,How many blue circles?,2,3,1,figures_6_4_387026_076366_237345_244418.png
Figures,How many figures?,24,20,29,figures_6_4_304811_138103_244608_173634.png
Figures,How many columns?,6,4,8,figures_6_4_304811_138103_244608_173634.png
Figures,How many rows?,4,2,5,figures_6_4_304811_138103_244608_173634.png
Figures,How many triangles?,9,6,12,figures_6_4_304811_138103_244608_173634.png
Figures,How many squares?,9,11,8,figures_6_4_304811_138103_244608_173634.png
Figures,How many circles?,6,8,7,figures_6_4_304811_138103_244608_173634.png
Figures,How many red figures?,10,9,12,figures_6_4_304811_138103_244608_173634.png
Figures,How many green figures?,10,12,11,figures_6_4_304811_138103_244608_173634.png
Figures,How many blue figures?,4,5,6,figures_6_4_304811_138103_244608_173634.png
Figures,How many red triangles?,3,5,2,figures_6_4_304811_138103_244608_173634.png
Figures,How many green triangles?,5,6,3,figures_6_4_304811_138103_244608_173634.png
Figures,How many blue triangles?,1,0,3,figures_6_4_304811_138103_244608_173634.png
Figures,How many red squares?,5,3,6,figures_6_4_304811_138103_244608_173634.png
Figures,How many green squares?,4,3,6,figures_6_4_304811_138103_244608_173634.png
Figures,How many blue squares?,0,2,1,figures_6_4_304811_138103_244608_173634.png
Figures,How many red circles?,2,4,0,figures_6_4_304811_138103_244608_173634.png
Figures,How many green circles?,1,0,2,figures_6_4_304811_138103_244608_173634.png
Figures,How many blue circles?,3,1,4,figures_6_4_304811_138103_244608_173634.png
Figures,How many figures?,24,28,19,figures_6_4_725662_011034_375305_353176.png
Figures,How many columns?,6,7,4,figures_6_4_725662_011034_375305_353176.png
Figures,How many rows?,4,3,5,figures_6_4_725662_011034_375305_353176.png
Figures,How many triangles?,8,10,7,figures_6_4_725662_011034_375305_353176.png
Figures,How many squares?,10,13,9,figures_6_4_725662_011034_375305_353176.png
Figures,How many circles?,6,5,8,figures_6_4_725662_011034_375305_353176.png
Figures,How many red figures?,11,12,14,figures_6_4_725662_011034_375305_353176.png
Figures,How many green figures?,7,6,10,figures_6_4_725662_011034_375305_353176.png
Figures,How many blue figures?,6,4,7,figures_6_4_725662_011034_375305_353176.png
Figures,How many red triangles?,3,5,1,figures_6_4_725662_011034_375305_353176.png
Figures,How many green triangles?,3,2,5,figures_6_4_725662_011034_375305_353176.png
Figures,How many blue triangles?,2,3,0,figures_6_4_725662_011034_375305_353176.png
Figures,How many red squares?,5,7,6,figures_6_4_725662_011034_375305_353176.png
Figures,How many green squares?,1,0,2,figures_6_4_725662_011034_375305_353176.png
Figures,How many blue squares?,4,3,5,figures_6_4_725662_011034_375305_353176.png
Figures,How many red circles?,3,2,4,figures_6_4_725662_011034_375305_353176.png
Figures,How many green circles?,3,4,5,figures_6_4_725662_011034_375305_353176.png
Figures,How many blue circles?,0,1,2,figures_6_4_725662_011034_375305_353176.png
Figures,How many figures?,24,28,20,figures_6_4_107025_241474_510402_871634.png
Figures,How many columns?,6,5,4,figures_6_4_107025_241474_510402_871634.png
Figures,How many rows?,4,5,3,figures_6_4_107025_241474_510402_871634.png
Figures,How many triangles?,11,9,13,figures_6_4_107025_241474_510402_871634.png
Figures,How many squares?,8,9,7,figures_6_4_107025_241474_510402_871634.png
Figures,How many circles?,5,4,6,figures_6_4_107025_241474_510402_871634.png
Figures,How many red figures?,6,8,4,figures_6_4_107025_241474_510402_871634.png
Figures,How many green figures?,12,9,11,figures_6_4_107025_241474_510402_871634.png
Figures,How many blue figures?,6,7,8,figures_6_4_107025_241474_510402_871634.png
Figures,How many red triangles?,4,3,2,figures_6_4_107025_241474_510402_871634.png
Figures,How many green triangles?,4,3,2,figures_6_4_107025_241474_510402_871634.png
Figures,How many blue triangles?,3,5,4,figures_6_4_107025_241474_510402_871634.png
Figures,How many red squares?,1,3,2,figures_6_4_107025_241474_510402_871634.png
Figures,How many green squares?,5,7,4,figures_6_4_107025_241474_510402_871634.png
Figures,How many blue squares?,2,4,0,figures_6_4_107025_241474_510402_871634.png
Figures,How many red circles?,1,3,0,figures_6_4_107025_241474_510402_871634.png
Figures,How many green circles?,3,1,2,figures_6_4_107025_241474_510402_871634.png
Figures,How many blue circles?,1,2,3,figures_6_4_107025_241474_510402_871634.png
Figures,How many figures?,24,23,27,figures_6_4_163850_700853_222257_516135.png
Figures,How many columns?,6,8,4,figures_6_4_163850_700853_222257_516135.png
Figures,How many rows?,4,3,6,figures_6_4_163850_700853_222257_516135.png
Figures,How many triangles?,10,8,11,figures_6_4_163850_700853_222257_516135.png
Figures,How many squares?,8,10,5,figures_6_4_163850_700853_222257_516135.png
Figures,How many circles?,6,8,5,figures_6_4_163850_700853_222257_516135.png
Figures,How many red figures?,8,11,7,figures_6_4_163850_700853_222257_516135.png
Figures,How many green figures?,5,3,4,figures_6_4_163850_700853_222257_516135.png
Figures,How many blue figures?,11,8,13,figures_6_4_163850_700853_222257_516135.png
Figures,How many red triangles?,3,2,1,figures_6_4_163850_700853_222257_516135.png
Figures,How many green triangles?,3,4,2,figures_6_4_163850_700853_222257_516135.png
Figures,How many blue triangles?,4,2,6,figures_6_4_163850_700853_222257_516135.png
Figures,How many red squares?,3,2,5,figures_6_4_163850_700853_222257_516135.png
Figures,How many green squares?,0,1,2,figures_6_4_163850_700853_222257_516135.png
Figures,How many blue squares?,5,6,4,figures_6_4_163850_700853_222257_516135.png
Figures,How many red circles?,2,0,3,figures_6_4_163850_700853_222257_516135.png
Figures,How many green circles?,2,3,4,figures_6_4_163850_700853_222257_516135.png
Figures,How many blue circles?,2,1,3,figures_6_4_163850_700853_222257_516135.png
Figures,How many figures?,24,26,21,figures_6_4_710068_338077_088670_755754.png
Figures,How many columns?,6,7,8,figures_6_4_710068_338077_088670_755754.png
Figures,How many rows?,4,5,2,figures_6_4_710068_338077_088670_755754.png
Figures,How many triangles?,6,4,7,figures_6_4_710068_338077_088670_755754.png
Figures,How many squares?,6,5,8,figures_6_4_710068_338077_088670_755754.png
Figures,How many circles?,12,13,14,figures_6_4_710068_338077_088670_755754.png
Figures,How many red figures?,9,7,6,figures_6_4_710068_338077_088670_755754.png
Figures,How many green figures?,8,11,6,figures_6_4_710068_338077_088670_755754.png
Figures,How many blue figures?,7,8,10,figures_6_4_710068_338077_088670_755754.png
Figures,How many red triangles?,5,4,6,figures_6_4_710068_338077_088670_755754.png
Figures,How many green triangles?,1,3,0,figures_6_4_710068_338077_088670_755754.png
Figures,How many blue triangles?,0,1,2,figures_6_4_710068_338077_088670_755754.png
Figures,How many red squares?,2,1,0,figures_6_4_710068_338077_088670_755754.png
Figures,How many green squares?,1,0,3,figures_6_4_710068_338077_088670_755754.png
Figures,How many blue squares?,3,2,4,figures_6_4_710068_338077_088670_755754.png
Figures,How many red circles?,2,4,0,figures_6_4_710068_338077_088670_755754.png
Figures,How many green circles?,6,4,5,figures_6_4_710068_338077_088670_755754.png
Figures,How many blue circles?,4,2,3,figures_6_4_710068_338077_088670_755754.png
Figures,How many figures?,24,25,26,figures_6_4_337877_733755_211867_853832.png
Figures,How many columns?,6,7,8,figures_6_4_337877_733755_211867_853832.png
Figures,How many rows?,4,3,6,figures_6_4_337877_733755_211867_853832.png
Figures,How many triangles?,4,3,2,figures_6_4_337877_733755_211867_853832.png
Figures,How many squares?,9,7,12,figures_6_4_337877_733755_211867_853832.png
Figures,How many circles?,11,13,10,figures_6_4_337877_733755_211867_853832.png
Figures,How many red figures?,7,10,9,figures_6_4_337877_733755_211867_853832.png
Figures,How many green figures?,8,6,10,figures_6_4_337877_733755_211867_853832.png
Figures,How many blue figures?,9,12,8,figures_6_4_337877_733755_211867_853832.png
Figures,How many red triangles?,0,1,2,figures_6_4_337877_733755_211867_853832.png
Figures,How many green triangles?,2,0,3,figures_6_4_337877_733755_211867_853832.png
Figures,How many blue triangles?,2,4,1,figures_6_4_337877_733755_211867_853832.png
Figures,How many red squares?,6,7,8,figures_6_4_337877_733755_211867_853832.png
Figures,How many green squares?,0,1,2,figures_6_4_337877_733755_211867_853832.png
Figures,How many blue squares?,3,2,4,figures_6_4_337877_733755_211867_853832.png
Figures,How many red circles?,1,3,0,figures_6_4_337877_733755_211867_853832.png
Figures,How many green circles?,6,8,5,figures_6_4_337877_733755_211867_853832.png
Figures,How many blue circles?,4,5,3,figures_6_4_337877_733755_211867_853832.png
Figures,How many figures?,24,20,25,figures_6_4_611482_810845_854806_107003.png
Figures,How many columns?,6,4,8,figures_6_4_611482_810845_854806_107003.png
Figures,How many rows?,4,6,3,figures_6_4_611482_810845_854806_107003.png
Figures,How many triangles?,10,7,9,figures_6_4_611482_810845_854806_107003.png
Figures,How many squares?,6,8,5,figures_6_4_611482_810845_854806_107003.png
Figures,How many circles?,8,9,11,figures_6_4_611482_810845_854806_107003.png
Figures,How many red figures?,8,7,10,figures_6_4_611482_810845_854806_107003.png
Figures,How many green figures?,8,7,5,figures_6_4_611482_810845_854806_107003.png
Figures,How many blue figures?,8,5,11,figures_6_4_611482_810845_854806_107003.png
Figures,How many red triangles?,5,7,6,figures_6_4_611482_810845_854806_107003.png
Figures,How many green triangles?,4,5,6,figures_6_4_611482_810845_854806_107003.png
Figures,How many blue triangles?,1,2,0,figures_6_4_611482_810845_854806_107003.png
Figures,How many red squares?,1,0,2,figures_6_4_611482_810845_854806_107003.png
Figures,How many green squares?,3,2,4,figures_6_4_611482_810845_854806_107003.png
Figures,How many blue squares?,2,0,3,figures_6_4_611482_810845_854806_107003.png
Figures,How many red circles?,2,3,4,figures_6_4_611482_810845_854806_107003.png
Figures,How many green circles?,1,0,2,figures_6_4_611482_810845_854806_107003.png
Figures,How many blue circles?,5,3,4,figures_6_4_611482_810845_854806_107003.png
Figures,How many figures?,24,26,27,figures_6_4_441188_587183_755638_280502.png
Figures,How many columns?,6,8,4,figures_6_4_441188_587183_755638_280502.png
Figures,How many rows?,4,3,6,figures_6_4_441188_587183_755638_280502.png
Figures,How many triangles?,7,10,8,figures_6_4_441188_587183_755638_280502.png
Figures,How many squares?,8,10,5,figures_6_4_441188_587183_755638_280502.png
Figures,How many circles?,9,6,7,figures_6_4_441188_587183_755638_280502.png
Figures,How many red figures?,5,4,6,figures_6_4_441188_587183_755638_280502.png
Figures,How many green figures?,7,8,6,figures_6_4_441188_587183_755638_280502.png
Figures,How many blue figures?,12,11,15,figures_6_4_441188_587183_755638_280502.png
Figures,How many red triangles?,2,4,1,figures_6_4_441188_587183_755638_280502.png
Figures,How many green triangles?,3,1,5,figures_6_4_441188_587183_755638_280502.png
Figures,How many blue triangles?,2,0,1,figures_6_4_441188_587183_755638_280502.png
Figures,How many red squares?,2,4,1,figures_6_4_441188_587183_755638_280502.png
Figures,How many green squares?,2,1,0,figures_6_4_441188_587183_755638_280502.png
Figures,How many blue squares?,4,3,2,figures_6_4_441188_587183_755638_280502.png
Figures,How many red circles?,1,2,0,figures_6_4_441188_587183_755638_280502.png
Figures,How many green circles?,2,0,3,figures_6_4_441188_587183_755638_280502.png
Figures,How many blue circles?,6,5,7,figures_6_4_441188_587183_755638_280502.png
Figures,How many figures?,24,22,28,figures_6_4_208004_361130_636080_276478.png
Figures,How many columns?,6,7,5,figures_6_4_208004_361130_636080_276478.png
Figures,How many rows?,4,2,3,figures_6_4_208004_361130_636080_276478.png
Figures,How many triangles?,10,8,11,figures_6_4_208004_361130_636080_276478.png
Figures,How many squares?,5,7,4,figures_6_4_208004_361130_636080_276478.png
Figures,How many circles?,9,7,8,figures_6_4_208004_361130_636080_276478.png
Figures,How many red figures?,13,11,9,figures_6_4_208004_361130_636080_276478.png
Figures,How many green figures?,6,7,4,figures_6_4_208004_361130_636080_276478.png
Figures,How many blue figures?,5,7,6,figures_6_4_208004_361130_636080_276478.png
Figures,How many red triangles?,6,8,7,figures_6_4_208004_361130_636080_276478.png
Figures,How many green triangles?,2,4,3,figures_6_4_208004_361130_636080_276478.png
Figures,How many blue triangles?,2,0,4,figures_6_4_208004_361130_636080_276478.png
Figures,How many red squares?,3,4,5,figures_6_4_208004_361130_636080_276478.png
Figures,How many green squares?,2,3,4,figures_6_4_208004_361130_636080_276478.png
Figures,How many blue squares?,0,2,1,figures_6_4_208004_361130_636080_276478.png
Figures,How many red circles?,4,6,2,figures_6_4_208004_361130_636080_276478.png
Figures,How many green circles?,2,0,1,figures_6_4_208004_361130_636080_276478.png
Figures,How many blue circles?,3,1,2,figures_6_4_208004_361130_636080_276478.png
Figures,How many figures?,24,20,21,figures_6_4_081208_880066_261354_573157.png
Figures,How many columns?,6,4,8,figures_6_4_081208_880066_261354_573157.png
Figures,How many rows?,4,5,2,figures_6_4_081208_880066_261354_573157.png
Figures,How many triangles?,9,7,12,figures_6_4_081208_880066_261354_573157.png
Figures,How many squares?,6,5,4,figures_6_4_081208_880066_261354_573157.png
Figures,How many circles?,9,12,6,figures_6_4_081208_880066_261354_573157.png
Figures,How many red figures?,9,7,6,figures_6_4_081208_880066_261354_573157.png
Figures,How many green figures?,6,7,5,figures_6_4_081208_880066_261354_573157.png
Figures,How many blue figures?,9,10,7,figures_6_4_081208_880066_261354_573157.png
Figures,How many red triangles?,4,2,3,figures_6_4_081208_880066_261354_573157.png
Figures,How many green triangles?,3,4,1,figures_6_4_081208_880066_261354_573157.png
Figures,How many blue triangles?,2,0,1,figures_6_4_081208_880066_261354_573157.png
Figures,How many red squares?,2,1,0,figures_6_4_081208_880066_261354_573157.png
Figures,How many green squares?,1,2,0,figures_6_4_081208_880066_261354_573157.png
Figures,How many blue squares?,3,4,1,figures_6_4_081208_880066_261354_573157.png
Figures,How many red circles?,3,4,1,figures_6_4_081208_880066_261354_573157.png
Figures,How many green circles?,2,4,0,figures_6_4_081208_880066_261354_573157.png
Figures,How many blue circles?,4,6,3,figures_6_4_081208_880066_261354_573157.png
Figures,How many figures?,24,27,25,figures_6_4_052760_682181_315414_817256.png
Figures,How many columns?,6,4,5,figures_6_4_052760_682181_315414_817256.png
Figures,How many rows?,4,6,3,figures_6_4_052760_682181_315414_817256.png
Figures,How many triangles?,10,11,12,figures_6_4_052760_682181_315414_817256.png
Figures,How many squares?,6,8,5,figures_6_4_052760_682181_315414_817256.png
Figures,How many circles?,8,5,10,figures_6_4_052760_682181_315414_817256.png
Figures,How many red figures?,6,4,8,figures_6_4_052760_682181_315414_817256.png
Figures,How many green figures?,9,7,6,figures_6_4_052760_682181_315414_817256.png
Figures,How many blue figures?,9,8,11,figures_6_4_052760_682181_315414_817256.png
Figures,How many red triangles?,2,3,4,figures_6_4_052760_682181_315414_817256.png
Figures,How many green triangles?,5,6,3,figures_6_4_052760_682181_315414_817256.png
Figures,How many blue triangles?,3,2,4,figures_6_4_052760_682181_315414_817256.png
Figures,How many red squares?,1,2,3,figures_6_4_052760_682181_315414_817256.png
Figures,How many green squares?,2,1,0,figures_6_4_052760_682181_315414_817256.png
Figures,How many blue squares?,3,4,5,figures_6_4_052760_682181_315414_817256.png
Figures,How many red circles?,3,5,2,figures_6_4_052760_682181_315414_817256.png
Figures,How many green circles?,2,0,4,figures_6_4_052760_682181_315414_817256.png
Figures,How many blue circles?,3,1,4,figures_6_4_052760_682181_315414_817256.png
Figures,How many figures?,24,22,20,figures_6_4_178616_018072_305205_427022.png
Figures,How many columns?,6,5,4,figures_6_4_178616_018072_305205_427022.png
Figures,How many rows?,4,6,2,figures_6_4_178616_018072_305205_427022.png
Figures,How many triangles?,13,9,14,figures_6_4_178616_018072_305205_427022.png
Figures,How many squares?,4,5,3,figures_6_4_178616_018072_305205_427022.png
Figures,How many circles?,7,9,4,figures_6_4_178616_018072_305205_427022.png
Figures,How many red figures?,8,5,10,figures_6_4_178616_018072_305205_427022.png
Figures,How many green figures?,7,4,5,figures_6_4_178616_018072_305205_427022.png
Figures,How many blue figures?,9,10,12,figures_6_4_178616_018072_305205_427022.png
Figures,How many red triangles?,5,3,6,figures_6_4_178616_018072_305205_427022.png
Figures,How many green triangles?,3,5,4,figures_6_4_178616_018072_305205_427022.png
Figures,How many blue triangles?,5,4,6,figures_6_4_178616_018072_305205_427022.png
Figures,How many red squares?,1,0,2,figures_6_4_178616_018072_305205_427022.png
Figures,How many green squares?,1,0,3,figures_6_4_178616_018072_305205_427022.png
Figures,How many blue squares?,2,3,0,figures_6_4_178616_018072_305205_427022.png
Figures,How many red circles?,2,3,1,figures_6_4_178616_018072_305205_427022.png
Figures,How many green circles?,3,1,5,figures_6_4_178616_018072_305205_427022.png
Figures,How many blue circles?,2,3,0,figures_6_4_178616_018072_305205_427022.png
Figures,How many figures?,24,19,23,figures_6_4_680388_248283_687124_640867.png
Figures,How many columns?,6,7,4,figures_6_4_680388_248283_687124_640867.png
Figures,How many rows?,4,5,6,figures_6_4_680388_248283_687124_640867.png
Figures,How many triangles?,6,7,4,figures_6_4_680388_248283_687124_640867.png
Figures,How many squares?,5,6,3,figures_6_4_680388_248283_687124_640867.png
Figures,How many circles?,13,17,15,figures_6_4_680388_248283_687124_640867.png
Figures,How many red figures?,8,7,6,figures_6_4_680388_248283_687124_640867.png
Figures,How many green figures?,6,5,8,figures_6_4_680388_248283_687124_640867.png
Figures,How many blue figures?,10,12,8,figures_6_4_680388_248283_687124_640867.png
Figures,How many red triangles?,2,4,1,figures_6_4_680388_248283_687124_640867.png
Figures,How many green triangles?,1,2,0,figures_6_4_680388_248283_687124_640867.png
Figures,How many blue triangles?,3,4,2,figures_6_4_680388_248283_687124_640867.png
Figures,How many red squares?,2,4,0,figures_6_4_680388_248283_687124_640867.png
Figures,How many green squares?,3,5,2,figures_6_4_680388_248283_687124_640867.png
Figures,How many blue squares?,0,1,2,figures_6_4_680388_248283_687124_640867.png
Figures,How many red circles?,4,6,3,figures_6_4_680388_248283_687124_640867.png
Figures,How many green circles?,2,3,4,figures_6_4_680388_248283_687124_640867.png
Figures,How many blue circles?,7,10,5,figures_6_4_680388_248283_687124_640867.png
Figures,How many figures?,24,27,28,figures_6_4_703042_654575_077087_166836.png
Figures,How many columns?,6,8,5,figures_6_4_703042_654575_077087_166836.png
Figures,How many rows?,4,3,6,figures_6_4_703042_654575_077087_166836.png
Figures,How many triangles?,6,7,4,figures_6_4_703042_654575_077087_166836.png
Figures,How many squares?,7,8,5,figures_6_4_703042_654575_077087_166836.png
Figures,How many circles?,11,12,14,figures_6_4_703042_654575_077087_166836.png
Figures,How many red figures?,10,8,12,figures_6_4_703042_654575_077087_166836.png
Figures,How many green figures?,8,6,5,figures_6_4_703042_654575_077087_166836.png
Figures,How many blue figures?,6,7,8,figures_6_4_703042_654575_077087_166836.png
Figures,How many red triangles?,4,2,5,figures_6_4_703042_654575_077087_166836.png
Figures,How many green triangles?,1,0,3,figures_6_4_703042_654575_077087_166836.png
Figures,How many blue triangles?,1,3,0,figures_6_4_703042_654575_077087_166836.png
Figures,How many red squares?,2,3,4,figures_6_4_703042_654575_077087_166836.png
Figures,How many green squares?,2,3,0,figures_6_4_703042_654575_077087_166836.png
Figures,How many blue squares?,3,5,2,figures_6_4_703042_654575_077087_166836.png
Figures,How many red circles?,4,2,6,figures_6_4_703042_654575_077087_166836.png
Figures,How many green circles?,5,6,3,figures_6_4_703042_654575_077087_166836.png
Figures,How many blue circles?,2,1,4,figures_6_4_703042_654575_077087_166836.png
Figures,How many figures?,24,20,27,figures_6_4_208012_081584_585206_363668.png
Figures,How many columns?,6,4,7,figures_6_4_208012_081584_585206_363668.png
Figures,How many rows?,4,5,6,figures_6_4_208012_081584_585206_363668.png
Figures,How many triangles?,9,12,8,figures_6_4_208012_081584_585206_363668.png
Figures,How many squares?,6,4,7,figures_6_4_208012_081584_585206_363668.png
Figures,How many circles?,9,11,10,figures_6_4_208012_081584_585206_363668.png
Figures,How many red figures?,10,7,11,figures_6_4_208012_081584_585206_363668.png
Figures,How many green figures?,3,1,5,figures_6_4_208012_081584_585206_363668.png
Figures,How many blue figures?,11,10,8,figures_6_4_208012_081584_585206_363668.png
Figures,How many red triangles?,4,6,3,figures_6_4_208012_081584_585206_363668.png
Figures,How many green triangles?,2,4,1,figures_6_4_208012_081584_585206_363668.png
Figures,How many blue triangles?,3,5,1,figures_6_4_208012_081584_585206_363668.png
Figures,How many red squares?,2,0,3,figures_6_4_208012_081584_585206_363668.png
Figures,How many green squares?,1,0,3,figures_6_4_208012_081584_585206_363668.png
Figures,How many blue squares?,3,2,4,figures_6_4_208012_081584_585206_363668.png
Figures,How many red circles?,4,5,2,figures_6_4_208012_081584_585206_363668.png
Figures,How many green circles?,0,2,1,figures_6_4_208012_081584_585206_363668.png
Figures,How many blue circles?,5,3,4,figures_6_4_208012_081584_585206_363668.png
Figures,How many figures?,24,21,27,figures_6_4_626477_712507_526771_650028.png
Figures,How many columns?,6,8,7,figures_6_4_626477_712507_526771_650028.png
Figures,How many rows?,4,3,2,figures_6_4_626477_712507_526771_650028.png
Figures,How many triangles?,9,7,10,figures_6_4_626477_712507_526771_650028.png
Figures,How many squares?,4,6,5,figures_6_4_626477_712507_526771_650028.png
Figures,How many circles?,11,14,13,figures_6_4_626477_712507_526771_650028.png
Figures,How many red figures?,7,5,10,figures_6_4_626477_712507_526771_650028.png
Figures,How many green figures?,9,11,12,figures_6_4_626477_712507_526771_650028.png
Figures,How many blue figures?,8,6,10,figures_6_4_626477_712507_526771_650028.png
Figures,How many red triangles?,3,5,1,figures_6_4_626477_712507_526771_650028.png
Figures,How many green triangles?,2,4,1,figures_6_4_626477_712507_526771_650028.png
Figures,How many blue triangles?,4,6,5,figures_6_4_626477_712507_526771_650028.png
Figures,How many red squares?,0,1,2,figures_6_4_626477_712507_526771_650028.png
Figures,How many green squares?,1,0,3,figures_6_4_626477_712507_526771_650028.png
Figures,How many blue squares?,3,4,2,figures_6_4_626477_712507_526771_650028.png
Figures,How many red circles?,4,5,3,figures_6_4_626477_712507_526771_650028.png
Figures,How many green circles?,6,8,4,figures_6_4_626477_712507_526771_650028.png
Figures,How many blue circles?,1,2,3,figures_6_4_626477_712507_526771_650028.png
Figures,How many figures?,24,22,23,figures_6_4_821055_582807_163043_425005.png
Figures,How many columns?,6,5,7,figures_6_4_821055_582807_163043_425005.png
Figures,How many rows?,4,3,5,figures_6_4_821055_582807_163043_425005.png
Figures,How many triangles?,10,13,7,figures_6_4_821055_582807_163043_425005.png
Figures,How many squares?,9,8,11,figures_6_4_821055_582807_163043_425005.png
Figures,How many circles?,5,6,3,figures_6_4_821055_582807_163043_425005.png
Figures,How many red figures?,8,9,7,figures_6_4_821055_582807_163043_425005.png
Figures,How many green figures?,5,3,6,figures_6_4_821055_582807_163043_425005.png
Figures,How many blue figures?,11,8,14,figures_6_4_821055_582807_163043_425005.png
Figures,How many red triangles?,5,4,7,figures_6_4_821055_582807_163043_425005.png
Figures,How many green triangles?,2,4,1,figures_6_4_821055_582807_163043_425005.png
Figures,How many blue triangles?,3,4,5,figures_6_4_821055_582807_163043_425005.png
Figures,How many red squares?,2,1,3,figures_6_4_821055_582807_163043_425005.png
Figures,How many green squares?,2,1,3,figures_6_4_821055_582807_163043_425005.png
Figures,How many blue squares?,5,3,7,figures_6_4_821055_582807_163043_425005.png
Figures,How many red circles?,1,2,3,figures_6_4_821055_582807_163043_425005.png
Figures,How many green circles?,1,2,3,figures_6_4_821055_582807_163043_425005.png
Figures,How many blue circles?,3,5,4,figures_6_4_821055_582807_163043_425005.png
Figures,How many figures?,24,28,19,figures_6_4_156668_556451_317345_333185.png
Figures,How many columns?,6,7,4,figures_6_4_156668_556451_317345_333185.png
Figures,How many rows?,4,2,5,figures_6_4_156668_556451_317345_333185.png
Figures,How many triangles?,4,3,2,figures_6_4_156668_556451_317345_333185.png
Figures,How many squares?,13,10,11,figures_6_4_156668_556451_317345_333185.png
Figures,How many circles?,7,5,9,figures_6_4_156668_556451_317345_333185.png
Figures,How many red figures?,9,8,11,figures_6_4_156668_556451_317345_333185.png
Figures,How many green figures?,7,8,5,figures_6_4_156668_556451_317345_333185.png
Figures,How many blue figures?,8,6,7,figures_6_4_156668_556451_317345_333185.png
Figures,How many red triangles?,0,1,2,figures_6_4_156668_556451_317345_333185.png
Figures,How many green triangles?,4,3,2,figures_6_4_156668_556451_317345_333185.png
Figures,How many blue triangles?,0,1,2,figures_6_4_156668_556451_317345_333185.png
Figures,How many red squares?,5,3,6,figures_6_4_156668_556451_317345_333185.png
Figures,How many green squares?,2,0,1,figures_6_4_156668_556451_317345_333185.png
Figures,How many blue squares?,6,5,8,figures_6_4_156668_556451_317345_333185.png
Figures,How many red circles?,4,6,2,figures_6_4_156668_556451_317345_333185.png
Figures,How many green circles?,1,3,2,figures_6_4_156668_556451_317345_333185.png
Figures,How many blue circles?,2,3,4,figures_6_4_156668_556451_317345_333185.png
